date,temp_max,temp_min,humidity_specific,pressure,precipitation_total,solar_radiation,wind_speed,lat,lon
2019-03-22,28.36,9.8,6.05,101.25,0.03,6.6182,2.33,30.4439168,30.9707264
2019-03-23,27.89,10.71,6.17,100.69,0.0,5.1005,3.42,30.4439168,30.9707264
2019-03-24,24.56,12.26,7.13,100.23,0.06,6.2306,4.44,30.4439168,30.9707264
2019-03-25,21.52,10.73,4.62,100.45,0.02,5.4934,3.77,30.4439168,30.9707264
2019-03-26,23.51,8.2,6.08,101.0,0.0,6.9485,2.72,30.4439168,30.9707264
2019-03-27,25.77,9.51,6.42,101.54,0.33,6.7956,2.54,30.4439168,30.9707264
2019-03-28,26.61,9.03,5.11,101.48,0.0,6.1433,1.39,30.4439168,30.9707264
2019-03-29,30.88,15.44,4.42,100.47,0.17,3.9245,3.98,30.4439168,30.9707264
2019-03-30,18.59,11.17,6.72,100.35,5.48,2.9422,5.49,30.4439168,30.9707264
2019-03-31,18.39,9.29,6.26,100.62,1.36,5.1192,4.31,30.4439168,30.9707264
2019-04-01,21.02,9.64,6.05,100.84,0.21,4.7297,3.58,30.4439168,30.9707264
2019-04-02,23.7,10.07,6.28,100.9,0.01,6.6233,2.32,30.4439168,30.9707264
2019-04-03,27.21,9.68,6.67,100.74,0.0,6.7639,2.34,30.4439168,30.9707264
2019-04-04,24.78,10.17,6.88,100.96,0.03,6.3617,2.42,30.4439168,30.9707264
2019-04-05,25.17,10.36,6.67,101.08,0.01,6.5938,1.74,30.4439168,30.9707264
2019-04-06,28.65,14.07,6.06,100.69,0.01,3.7291,3.17,30.4439168,30.9707264
2019-04-07,32.94,15.48,6.4,100.52,0.0,6.9965,3.27,30.4439168,30.9707264
2019-04-08,31.26,15.17,7.37,100.54,0.0,6.4874,1.89,30.4439168,30.9707264
2019-04-09,28.24,13.01,6.04,100.65,0.0,7.0975,3.48,30.4439168,30.9707264
2019-04-10,27.49,12.72,6.45,101.08,0.0,7.158,2.28,30.4439168,30.9707264
2019-04-11,28.35,11.03,6.2,101.26,0.0,7.649,2.46,30.4439168,30.9707264
2019-04-12,29.03,10.97,6.75,101.11,0.0,7.728,3.54,30.4439168,30.9707264
2019-04-13,36.17,12.72,5.22,100.5,0.04,6.3473,4.23,30.4439168,30.9707264
2019-04-14,29.37,15.86,7.37,100.93,0.01,6.4663,4.27,30.4439168,30.9707264
2019-04-15,22.44,14.35,8.01,101.2,2.13,1.9217,1.55,30.4439168,30.9707264
2019-04-16,27.65,11.92,6.86,100.9,0.0,7.1616,3.59,30.4439168,30.9707264
2019-04-17,25.84,11.6,6.57,101.15,0.0,7.033,3.32,30.4439168,30.9707264
2019-04-18,25.84,10.7,5.67,101.32,0.0,7.6495,2.41,30.4439168,30.9707264
2019-04-19,25.51,11.19,6.04,101.44,0.0,7.3109,2.95,30.4439168,30.9707264
2019-04-20,24.88,10.74,5.89,101.43,0.0,7.3363,3.75,30.4439168,30.9707264
2019-04-21,22.77,10.28,5.28,101.46,0.0,7.8348,4.3,30.4439168,30.9707264
2019-04-22,25.03,8.44,5.5,101.52,0.0,7.8605,2.97,30.4439168,30.9707264
2019-04-23,27.89,9.6,5.39,101.82,0.0,7.3822,2.98,30.4439168,30.9707264
2019-04-24,29.99,12.29,6.08,101.85,0.0,7.1621,4.56,30.4439168,30.9707264
2019-04-25,31.16,14.25,6.14,101.62,0.0,6.919,4.08,30.4439168,30.9707264
2019-04-26,33.57,13.88,6.41,101.27,0.0,7.087,3.14,30.4439168,30.9707264
2019-04-27,34.27,14.4,6.32,101.02,0.0,7.7762,2.46,30.4439168,30.9707264
2019-04-28,36.73,15.25,4.87,100.84,0.0,7.506,1.41,30.4439168,30.9707264
2019-04-29,35.71,16.83,7.07,100.89,0.0,6.8671,2.9,30.4439168,30.9707264
2019-04-30,36.1,17.79,6.98,101.03,0.0,6.276,2.0,30.4439168,30.9707264
2019-05-01,40.2,19.02,5.65,100.6,0.0,6.8909,2.68,30.4439168,30.9707264
2019-05-02,37.59,19.45,8.24,100.7,0.05,5.3935,2.58,30.4439168,30.9707264
2019-05-03,30.49,15.02,7.33,101.0,0.0,8.1259,3.9,30.4439168,30.9707264
2019-05-04,31.68,14.06,6.12,101.08,0.0,7.8175,2.57,30.4439168,30.9707264
2019-05-05,36.0,13.73,5.9,100.78,0.0,6.6967,3.05,30.4439168,30.9707264
2019-05-06,31.76,17.38,5.69,100.75,0.0,4.3202,4.27,30.4439168,30.9707264
2019-05-07,31.27,14.76,7.16,101.25,0.0,8.051,3.22,30.4439168,30.9707264
2019-05-08,28.88,14.56,6.98,101.13,0.0,7.8979,2.94,30.4439168,30.9707264
2019-05-09,27.99,12.66,6.69,101.07,0.0,7.4081,2.63,30.4439168,30.9707264
2019-05-10,30.44,13.0,5.52,101.1,0.0,8.1238,1.69,30.4439168,30.9707264
2019-05-11,35.05,14.33,5.59,100.9,0.0,8.0338,1.82,30.4439168,30.9707264
2019-05-12,38.13,17.84,5.39,100.75,0.0,8.1252,3.16,30.4439168,30.9707264
2019-05-13,38.89,18.34,6.18,100.7,0.0,8.2558,3.89,30.4439168,30.9707264
2019-05-14,39.12,18.54,6.85,100.64,0.0,8.1912,3.66,30.4439168,30.9707264
2019-05-15,41.03,18.21,5.43,100.43,0.0,8.2373,3.15,30.4439168,30.9707264
2019-05-16,42.94,19.94,6.28,100.2,0.0,7.6082,2.42,30.4439168,30.9707264
2019-05-17,34.9,19.71,7.09,100.56,0.0,8.1442,3.9,30.4439168,30.9707264
2019-05-18,37.44,17.95,4.93,100.68,0.0,8.507,3.48,30.4439168,30.9707264
2019-05-19,35.82,15.72,6.24,100.88,0.0,8.2795,2.96,30.4439168,30.9707264
2019-05-20,38.29,16.24,7.0,101.04,0.0,8.1384,3.33,30.4439168,30.9707264
2019-05-21,40.87,18.69,6.65,101.07,0.0,7.8636,3.89,30.4439168,30.9707264
2019-05-22,44.25,20.92,5.09,100.91,0.0,7.7897,3.64,30.4439168,30.9707264
2019-05-23,46.3,23.53,4.62,100.56,0.0,7.4954,3.15,30.4439168,30.9707264
2019-05-24,42.0,21.92,9.12,100.6,0.0,7.7078,3.69,30.4439168,30.9707264
2019-05-25,36.32,20.42,7.84,101.07,0.0,8.2356,3.37,30.4439168,30.9707264
2019-05-26,36.79,17.54,7.01,101.03,0.0,8.3429,3.65,30.4439168,30.9707264
2019-05-27,36.54,18.51,7.47,100.86,0.0,8.0508,3.02,30.4439168,30.9707264
2019-05-28,39.26,18.89,7.98,100.79,0.0,8.1502,3.33,30.4439168,30.9707264
2019-05-29,41.24,17.97,7.81,100.82,0.0,8.0028,3.66,30.4439168,30.9707264
2019-05-30,41.79,18.94,9.36,100.82,0.0,8.04,4.18,30.4439168,30.9707264
2019-05-31,40.2,19.72,8.9,100.75,0.0,7.4299,3.45,30.4439168,30.9707264
2019-06-01,40.76,20.22,8.63,100.79,0.0,8.0081,3.34,30.4439168,30.9707264
2019-06-02,40.69,20.18,8.85,100.95,0.0,8.0201,3.64,30.4439168,30.9707264
2019-06-03,40.8,21.26,9.84,100.96,0.0,7.3478,4.3,30.4439168,30.9707264
2019-06-04,38.06,22.22,10.17,100.87,0.0,4.6181,4.16,30.4439168,30.9707264
2019-06-05,34.26,23.19,10.59,100.83,0.0,5.4002,3.52,30.4439168,30.9707264
2019-06-06,39.4,22.05,9.6,100.89,0.0,8.172,3.5,30.4439168,30.9707264
2019-06-07,37.27,19.96,8.84,100.99,0.0,8.3594,3.75,30.4439168,30.9707264
2019-06-08,35.65,18.27,9.99,100.82,0.0,8.1336,3.08,30.4439168,30.9707264
2019-06-09,36.81,19.31,10.09,100.55,0.0,7.7537,2.54,30.4439168,30.9707264
2019-06-10,37.75,20.17,9.27,100.38,0.0,8.0278,3.26,30.4439168,30.9707264
2019-06-11,40.1,23.03,8.6,100.54,0.0,7.9802,3.06,30.4439168,30.9707264
2019-06-12,36.83,21.4,10.23,100.85,0.0,8.1785,2.87,30.4439168,30.9707264
2019-06-13,35.83,21.54,10.05,100.8,0.0,8.0726,3.11,30.4439168,30.9707264
2019-06-14,36.74,21.06,10.46,100.54,0.0,7.7328,2.45,30.4439168,30.9707264
2019-06-15,38.08,21.67,10.02,100.38,0.0,7.9733,2.39,30.4439168,30.9707264
2019-06-16,36.92,21.59,11.38,100.46,0.0,8.0652,3.98,30.4439168,30.9707264
2019-06-17,37.53,21.58,11.38,100.62,0.0,7.891,2.79,30.4439168,30.9707264
2019-06-18,39.18,22.28,9.74,100.79,0.0,8.1002,2.91,30.4439168,30.9707264
2019-06-19,40.0,24.27,8.14,100.66,0.0,8.0794,2.74,30.4439168,30.9707264
2019-06-20,40.53,22.29,8.88,100.57,0.0,8.1278,3.09,30.4439168,30.9707264
2019-06-21,38.6,21.3,10.04,100.66,0.0,8.5193,3.48,30.4439168,30.9707264
2019-06-22,37.88,21.29,11.28,100.66,0.0,8.243,3.51,30.4439168,30.9707264
2019-06-23,38.69,21.93,11.78,100.58,0.0,8.0306,2.85,30.4439168,30.9707264
2019-06-24,40.11,21.52,10.92,100.6,0.0,8.2778,3.3,30.4439168,30.9707264
2019-06-25,42.25,22.44,10.36,100.55,0.0,8.262,2.67,30.4439168,30.9707264
2019-06-26,43.68,22.51,10.05,100.57,0.0,8.4002,2.44,30.4439168,30.9707264
2019-06-27,41.71,23.53,10.64,100.54,0.0,8.1941,3.11,30.4439168,30.9707264
2019-06-28,39.36,23.76,13.01,100.32,0.0,8.1266,3.42,30.4439168,30.9707264
2019-06-29,39.52,23.1,12.07,100.23,0.0,8.1334,3.37,30.4439168,30.9707264
2019-06-30,39.17,23.08,12.38,100.29,0.0,8.053,2.93,30.4439168,30.9707264
2019-07-01,39.52,24.3,12.1,100.44,0.0,7.5746,2.32,30.4439168,30.9707264
2019-07-02,39.89,23.63,10.55,100.58,0.0,7.9704,2.74,30.4439168,30.9707264
2019-07-03,40.11,22.48,9.6,100.66,0.0,8.3047,2.88,30.4439168,30.9707264
2019-07-04,39.43,21.08,8.55,100.67,0.0,8.4917,2.89,30.4439168,30.9707264
2019-07-05,38.71,20.34,9.92,100.44,0.0,8.3906,2.57,30.4439168,30.9707264
2019-07-06,41.43,21.42,11.94,100.22,0.0,8.3057,3.33,30.4439168,30.9707264
2019-07-07,39.04,22.19,10.8,100.32,0.0,8.4168,3.68,30.4439168,30.9707264
2019-07-08,39.65,21.98,10.8,100.49,0.0,8.3278,3.19,30.4439168,30.9707264
2019-07-09,40.63,21.41,10.34,100.53,0.0,8.2519,2.58,30.4439168,30.9707264
2019-07-10,41.17,22.59,11.62,100.21,0.0,8.0938,2.98,30.4439168,30.9707264
2019-07-11,42.95,22.47,11.96,100.14,0.0,7.9985,2.8,30.4439168,30.9707264
2019-07-12,42.38,23.88,12.29,100.43,0.0,8.1348,3.31,30.4439168,30.9707264
2019-07-13,38.54,22.62,10.81,100.58,0.0,8.3222,3.0,30.4439168,30.9707264
2019-07-14,39.72,21.29,9.98,100.42,0.0,8.3777,2.38,30.4439168,30.9707264
2019-07-15,38.91,23.05,11.16,100.38,0.0,7.9716,2.58,30.4439168,30.9707264
2019-07-16,42.44,23.37,9.73,100.27,0.0,7.6807,1.31,30.4439168,30.9707264
2019-07-17,42.29,27.61,11.01,100.03,0.0,7.128,4.38,30.4439168,30.9707264
2019-07-18,38.78,25.22,12.21,100.43,0.0,7.9795,3.15,30.4439168,30.9707264
2019-07-19,38.6,22.51,11.51,100.73,0.0,8.0299,2.92,30.4439168,30.9707264
2019-07-20,37.44,22.11,10.65,100.82,0.0,8.1276,3.15,30.4439168,30.9707264
2019-07-21,37.43,21.36,11.31,100.67,0.0,7.9514,3.12,30.4439168,30.9707264
2019-07-22,39.72,22.3,11.58,100.45,0.0,7.968,2.79,30.4439168,30.9707264
2019-07-23,40.29,22.57,11.47,100.24,0.0,8.1842,3.15,30.4439168,30.9707264
2019-07-24,39.43,21.91,11.03,100.32,0.0,7.8343,2.44,30.4439168,30.9707264
2019-07-25,39.81,21.04,11.83,100.49,0.0,7.9843,2.72,30.4439168,30.9707264
2019-07-26,39.52,22.48,12.14,100.42,0.0,7.9327,2.99,30.4439168,30.9707264
2019-07-27,38.03,22.3,11.83,100.16,0.0,7.9997,2.88,30.4439168,30.9707264
2019-07-28,37.98,21.56,10.82,100.13,0.0,8.1439,2.74,30.4439168,30.9707264
2019-07-29,40.21,21.83,10.67,100.24,0.0,7.8583,2.1,30.4439168,30.9707264
2019-07-30,41.53,22.44,10.38,100.25,0.0,8.0731,2.07,30.4439168,30.9707264
2019-07-31,40.28,23.18,12.02,100.18,0.0,7.895,2.56,30.4439168,30.9707264
2019-08-01,39.9,22.44,11.86,100.33,0.0,7.9186,2.5,30.4439168,30.9707264
2019-08-02,39.6,23.19,11.8,100.46,0.0,7.8125,2.71,30.4439168,30.9707264
2019-08-03,40.85,23.85,11.64,100.28,0.0,7.5509,2.99,30.4439168,30.9707264
2019-08-04,41.96,23.42,12.71,100.24,0.0,7.7767,2.98,30.4439168,30.9707264
2019-08-05,40.06,24.44,13.1,100.29,0.0,7.7758,3.2,30.4439168,30.9707264
2019-08-06,38.29,22.43,11.63,100.42,0.0,7.8478,3.33,30.4439168,30.9707264
2019-08-07,38.21,22.25,12.31,100.46,0.0,7.5137,2.65,30.4439168,30.9707264
2019-08-08,39.05,23.01,12.19,100.46,0.0,7.4635,2.09,30.4439168,30.9707264
2019-08-09,39.25,22.33,10.71,100.43,0.0,7.8974,2.89,30.4439168,30.9707264
2019-08-10,39.19,22.76,8.42,100.32,0.0,8.0882,2.22,30.4439168,30.9707264
2019-08-11,39.8,22.43,9.26,100.26,0.0,7.9082,1.74,30.4439168,30.9707264
2019-08-12,40.54,23.46,8.77,100.23,0.0,7.9138,1.71,30.4439168,30.9707264
2019-08-13,40.16,22.79,10.56,100.27,0.0,7.7484,1.91,30.4439168,30.9707264
2019-08-14,41.04,22.8,9.2,100.35,0.0,7.5691,2.33,30.4439168,30.9707264
2019-08-15,43.24,24.75,9.11,100.33,0.0,7.6536,2.76,30.4439168,30.9707264
2019-08-16,41.63,24.38,11.48,100.5,0.0,7.4256,2.57,30.4439168,30.9707264
2019-08-17,39.94,22.66,12.55,100.53,0.0,7.3272,2.79,30.4439168,30.9707264
2019-08-18,38.04,23.73,12.28,100.47,0.0,7.3459,3.25,30.4439168,30.9707264
2019-08-19,37.02,21.85,10.81,100.56,0.0,7.3483,3.0,30.4439168,30.9707264
2019-08-20,38.94,22.43,12.44,100.75,0.0,7.0622,2.32,30.4439168,30.9707264
2019-08-21,38.85,22.7,10.76,100.78,0.0,7.3685,2.27,30.4439168,30.9707264
2019-08-22,38.48,21.88,10.86,100.66,0.0,7.5264,3.12,30.4439168,30.9707264
2019-08-23,38.96,20.98,10.74,100.52,0.0,7.4518,2.38,30.4439168,30.9707264
2019-08-24,40.01,21.86,11.72,100.55,0.0,7.0457,1.87,30.4439168,30.9707264
2019-08-25,39.72,23.37,12.2,100.6,0.0,7.0512,2.39,30.4439168,30.9707264
2019-08-26,39.68,23.3,11.93,100.64,0.0,7.0327,2.07,30.4439168,30.9707264
2019-08-27,39.19,23.34,11.36,100.67,0.0,7.0603,2.37,30.4439168,30.9707264
2019-08-28,39.24,22.82,13.17,100.63,0.0,7.0006,2.7,30.4439168,30.9707264
2019-08-29,39.61,23.49,13.04,100.67,0.0,6.9965,3.07,30.4439168,30.9707264
2019-08-30,39.36,22.46,11.67,100.61,0.0,6.9502,2.89,30.4439168,30.9707264
2019-08-31,38.94,21.94,11.46,100.44,0.0,7.1069,1.97,30.4439168,30.9707264
2019-09-01,38.93,22.77,11.56,100.4,0.0,7.1345,2.57,30.4439168,30.9707264
2019-09-02,38.32,21.82,11.45,100.57,0.0,7.0997,2.57,30.4439168,30.9707264
2019-09-03,36.61,21.12,11.63,100.63,0.0,6.9202,2.4,30.4439168,30.9707264
2019-09-04,37.58,21.63,11.31,100.47,0.0,6.9223,2.63,30.4439168,30.9707264
2019-09-05,38.39,22.0,11.81,100.47,0.0,6.9002,2.45,30.4439168,30.9707264
2019-09-06,39.72,23.02,11.0,100.65,0.0,6.7685,2.31,30.4439168,30.9707264
2019-09-07,37.35,22.3,11.58,100.76,0.0,6.6689,2.74,30.4439168,30.9707264
2019-09-08,36.76,22.99,12.37,100.71,0.0,6.7145,3.09,30.4439168,30.9707264
2019-09-09,36.82,21.48,11.58,100.63,0.0,6.761,3.07,30.4439168,30.9707264
2019-09-10,36.46,20.98,10.88,100.64,0.0,6.8174,2.69,30.4439168,30.9707264
2019-09-11,36.75,20.49,10.98,100.9,0.0,6.8609,2.53,30.4439168,30.9707264
2019-09-12,36.97,20.45,11.28,101.01,0.0,6.7138,3.21,30.4439168,30.9707264
2019-09-13,36.68,20.97,12.35,100.73,0.0,6.4884,2.76,30.4439168,30.9707264
2019-09-14,35.08,21.89,11.07,100.58,0.0,6.006,2.62,30.4439168,30.9707264
2019-09-15,35.23,22.1,12.0,100.69,0.0,6.1601,3.11,30.4439168,30.9707264
2019-09-16,36.31,21.41,12.19,100.81,0.0,6.4306,2.22,30.4439168,30.9707264
2019-09-17,37.0,21.49,10.82,100.97,0.0,6.5952,2.88,30.4439168,30.9707264
2019-09-18,37.0,19.08,10.17,100.98,0.0,6.7733,2.77,30.4439168,30.9707264
2019-09-19,36.58,20.68,12.34,100.95,0.0,6.3886,2.8,30.4439168,30.9707264
2019-09-20,36.11,20.53,10.47,100.94,0.0,6.36,3.0,30.4439168,30.9707264
2019-09-21,35.63,19.65,11.48,100.92,0.0,6.4394,3.23,30.4439168,30.9707264
2019-09-22,35.15,21.4,12.23,100.96,0.0,6.3775,3.42,30.4439168,30.9707264
2019-09-23,35.46,20.94,11.85,101.02,0.0,6.39,2.85,30.4439168,30.9707264
2019-09-24,35.48,18.77,10.02,100.94,0.0,6.557,2.35,30.4439168,30.9707264
2019-09-25,36.07,18.39,8.71,100.81,0.0,6.3331,1.3,30.4439168,30.9707264
2019-09-26,37.32,20.48,10.04,100.85,0.0,6.1181,2.19,30.4439168,30.9707264
2019-09-27,36.14,21.05,12.29,100.86,0.0,6.1812,2.14,30.4439168,30.9707264
2019-09-28,35.37,20.68,11.49,100.96,0.0,6.125,2.43,30.4439168,30.9707264
2019-09-29,35.53,20.24,10.97,100.91,0.0,6.1433,2.75,30.4439168,30.9707264
2019-09-30,34.57,18.92,10.62,100.79,0.0,6.0749,2.52,30.4439168,30.9707264
2019-10-01,33.96,18.53,10.47,100.74,0.0,5.8066,1.98,30.4439168,30.9707264
2019-10-02,34.71,18.98,10.18,100.87,0.0,5.8786,1.96,30.4439168,30.9707264
2019-10-03,36.33,19.97,9.73,100.93,0.0,5.8817,1.94,30.4439168,30.9707264
2019-10-04,36.92,20.8,10.01,100.89,0.0,5.9513,2.56,30.4439168,30.9707264
2019-10-05,37.5,19.38,8.76,100.76,0.0,5.7593,2.21,30.4439168,30.9707264
2019-10-06,35.2,20.3,11.53,100.81,0.0,5.6842,2.57,30.4439168,30.9707264
2019-10-07,33.56,19.94,10.31,100.77,0.0,5.778,1.89,30.4439168,30.9707264
2019-10-08,34.9,20.66,10.09,101.0,0.0,5.5594,2.37,30.4439168,30.9707264
2019-10-09,35.61,20.09,10.35,101.32,0.0,5.7768,3.04,30.4439168,30.9707264
2019-10-10,34.0,19.33,10.92,101.23,0.0,4.8499,3.14,30.4439168,30.9707264
2019-10-11,35.83,19.79,10.32,101.11,0.0,5.5913,2.45,30.4439168,30.9707264
2019-10-12,37.09,18.49,10.98,101.1,0.0,5.233,2.74,30.4439168,30.9707264
2019-10-13,36.35,20.62,12.18,101.08,0.0,5.3779,2.88,30.4439168,30.9707264
2019-10-14,36.84,20.28,11.8,101.04,0.01,5.2901,2.36,30.4439168,30.9707264
2019-10-15,35.25,20.56,12.02,101.02,0.0,5.0662,2.73,30.4439168,30.9707264
2019-10-16,34.89,19.32,11.39,101.1,0.0,5.2116,2.6,30.4439168,30.9707264
2019-10-17,34.4,19.06,10.92,101.28,0.0,5.1931,1.96,30.4439168,30.9707264
2019-10-18,33.27,19.55,10.83,101.29,0.03,4.9814,2.87,30.4439168,30.9707264
2019-10-19,34.96,18.9,10.84,101.27,0.06,5.0578,2.5,30.4439168,30.9707264
2019-10-20,35.97,19.66,9.2,101.25,0.0,4.4638,2.77,30.4439168,30.9707264
2019-10-21,34.98,21.86,9.02,100.96,0.01,4.458,3.18,30.4439168,30.9707264
2019-10-22,29.18,21.64,11.64,100.74,2.65,2.3784,2.58,30.4439168,30.9707264
2019-10-23,24.59,17.61,11.66,100.74,12.95,4.3166,2.41,30.4439168,30.9707264
2019-10-24,27.67,16.9,10.4,100.78,0.22,3.6641,3.39,30.4439168,30.9707264
2019-10-25,25.45,17.02,11.6,100.65,0.86,2.3683,4.43,30.4439168,30.9707264
2019-10-26,28.33,19.34,12.21,100.8,0.37,4.2917,3.94,30.4439168,30.9707264
2019-10-27,29.65,17.34,11.1,101.01,0.02,4.8602,2.35,30.4439168,30.9707264
2019-10-28,28.92,16.1,9.8,100.9,0.0,4.4105,2.33,30.4439168,30.9707264
2019-10-29,28.86,15.47,9.8,101.1,0.0,4.5374,2.04,30.4439168,30.9707264
2019-10-30,28.84,17.37,10.3,101.35,0.0,4.7057,1.44,30.4439168,30.9707264
2019-10-31,28.74,16.33,9.28,101.33,0.0,4.7568,1.92,30.4439168,30.9707264
2019-11-01,29.5,15.98,9.37,101.17,0.0,4.5214,1.41,30.4439168,30.9707264
2019-11-02,30.64,16.01,8.22,101.07,0.0,4.6145,2.55,30.4439168,30.9707264
2019-11-03,31.34,16.5,9.21,101.19,0.0,4.5674,2.9,30.4439168,30.9707264
2019-11-04,31.2,16.59,10.04,101.36,0.0,4.6387,2.37,30.4439168,30.9707264
2019-11-05,30.77,16.57,10.33,101.21,0.0,4.3277,2.14,30.4439168,30.9707264
2019-11-06,30.61,16.34,10.43,101.04,0.0,4.501,2.64,30.4439168,30.9707264
2019-11-07,32.25,17.89,10.91,100.84,0.0,3.8434,1.6,30.4439168,30.9707264
2019-11-08,31.15,17.32,10.17,100.98,0.0,3.9665,1.68,30.4439168,30.9707264
2019-11-09,31.04,16.3,10.26,101.2,0.0,4.2977,2.48,30.4439168,30.9707264
2019-11-10,31.12,16.68,10.94,101.1,0.0,4.1342,2.63,30.4439168,30.9707264
2019-11-11,32.55,17.7,11.0,100.99,0.0,4.2091,2.73,30.4439168,30.9707264
2019-11-12,33.3,17.74,6.86,100.84,0.0,4.225,3.55,30.4439168,30.9707264
2019-11-13,33.33,17.78,8.67,100.68,0.0,4.3046,1.56,30.4439168,30.9707264
2019-11-14,31.79,18.68,7.72,100.72,0.0,4.2086,3.24,30.4439168,30.9707264
2019-11-15,28.41,17.74,9.67,101.31,0.06,4.2005,2.87,30.4439168,30.9707264
2019-11-16,27.61,15.52,9.25,101.19,0.03,4.0572,2.84,30.4439168,30.9707264
2019-11-17,27.39,15.89,9.55,101.04,0.0,3.2942,2.91,30.4439168,30.9707264
2019-11-18,29.35,15.69,6.62,101.16,0.0,4.0219,3.31,30.4439168,30.9707264
2019-11-19,28.24,13.25,4.98,101.39,0.0,4.3819,2.62,30.4439168,30.9707264
2019-11-20,26.66,11.48,4.56,101.41,0.0,4.3711,2.47,30.4439168,30.9707264
2019-11-21,24.71,11.41,5.96,101.31,0.0,3.7277,1.39,30.4439168,30.9707264
2019-11-22,26.26,13.91,7.12,101.25,0.0,4.0248,1.48,30.4439168,30.9707264
2019-11-23,26.22,13.79,7.62,101.41,0.0,3.9722,1.16,30.4439168,30.9707264
2019-11-24,26.51,12.76,7.55,101.32,0.0,3.9763,1.65,30.4439168,30.9707264
2019-11-25,30.74,13.61,5.95,100.8,0.0,3.8873,3.57,30.4439168,30.9707264
2019-11-26,28.72,14.62,5.08,100.78,0.0,3.8563,3.44,30.4439168,30.9707264
2019-11-27,24.36,11.34,4.93,101.06,0.0,3.7092,2.99,30.4439168,30.9707264
2019-11-28,25.88,13.4,8.26,101.38,0.0,3.7404,1.96,30.4439168,30.9707264
2019-11-29,26.07,14.47,8.17,101.57,0.0,3.8522,1.38,30.4439168,30.9707264
2019-11-30,25.65,13.6,8.17,101.44,0.0,3.9206,1.34,30.4439168,30.9707264
2019-12-01,25.45,12.54,8.43,101.29,0.0,3.2486,2.11,30.4439168,30.9707264
2019-12-02,24.59,13.06,7.24,101.51,0.6,3.8638,2.52,30.4439168,30.9707264
2019-12-03,24.1,12.3,6.85,101.57,0.0,3.5357,1.96,30.4439168,30.9707264
2019-12-04,24.44,12.1,7.04,101.53,0.0,3.8294,1.62,30.4439168,30.9707264
2019-12-05,25.39,13.74,8.73,101.59,0.85,3.7423,1.76,30.4439168,30.9707264
2019-12-06,23.64,13.93,8.1,101.69,3.68,2.2159,3.24,30.4439168,30.9707264
2019-12-07,22.93,13.27,6.76,101.6,0.06,3.5666,2.12,30.4439168,30.9707264
2019-12-08,20.96,14.03,8.43,101.34,1.55,2.969,2.37,30.4439168,30.9707264
2019-12-09,22.29,12.28,8.56,101.16,0.68,3.125,1.99,30.4439168,30.9707264
2019-12-10,24.11,12.85,7.38,100.98,0.26,3.4241,1.83,30.4439168,30.9707264
2019-12-11,19.59,11.61,6.35,100.94,0.0,2.0782,2.55,30.4439168,30.9707264
2019-12-12,19.41,10.53,6.7,100.74,3.08,3.09,3.23,30.4439168,30.9707264
2019-12-13,20.83,9.75,5.94,101.02,0.0,3.2513,4.07,30.4439168,30.9707264
2019-12-14,20.6,8.12,4.51,101.02,0.0,3.2906,4.37,30.4439168,30.9707264
2019-12-15,17.56,9.04,6.43,100.94,3.5,2.4386,3.64,30.4439168,30.9707264
2019-12-16,21.43,8.54,7.38,101.83,0.02,3.5798,2.42,30.4439168,30.9707264
2019-12-17,22.87,9.89,7.94,102.16,0.0,3.5746,1.99,30.4439168,30.9707264
2019-12-18,22.77,8.81,7.78,102.35,0.0,3.8208,2.31,30.4439168,30.9707264
2019-12-19,24.05,9.22,6.85,102.25,0.0,3.7896,2.42,30.4439168,30.9707264
2019-12-20,23.66,7.44,6.01,101.9,0.0,3.623,1.4,30.4439168,30.9707264
2019-12-21,22.2,8.33,6.78,101.75,0.0,3.7229,1.73,30.4439168,30.9707264
2019-12-22,22.36,10.34,7.38,101.58,0.34,3.6924,1.71,30.4439168,30.9707264
2019-12-23,21.42,7.42,6.05,101.09,0.07,3.6413,3.0,30.4439168,30.9707264
2019-12-24,20.2,8.13,4.94,100.79,0.0,2.8536,5.45,30.4439168,30.9707264
2019-12-25,18.28,9.69,6.02,100.86,2.07,2.8154,5.47,30.4439168,30.9707264
2019-12-26,19.71,9.38,5.81,100.93,0.61,3.3482,5.4,30.4439168,30.9707264
2019-12-27,19.31,9.31,6.0,101.22,0.19,3.0216,3.5,30.4439168,30.9707264
2019-12-28,19.86,7.89,5.49,101.25,0.04,3.4322,2.42,30.4439168,30.9707264
2019-12-29,20.61,7.05,5.04,101.02,0.01,3.1322,3.53,30.4439168,30.9707264
2019-12-30,17.93,7.72,4.97,101.2,0.04,3.5597,4.26,30.4439168,30.9707264
2019-12-31,19.21,6.88,5.67,101.76,0.02,3.5441,1.68,30.4439168,30.9707264
2020-01-01,19.07,8.05,5.77,101.43,0.01,2.9496,1.43,30.4439168,30.9707264
2020-01-02,18.34,6.85,4.71,101.27,0.1,3.0787,3.31,30.4439168,30.9707264
2020-01-03,16.54,6.61,5.03,101.43,0.5,3.2892,5.02,30.4439168,30.9707264
2020-01-04,17.34,9.3,6.18,101.42,1.79,3.2374,3.96,30.4439168,30.9707264
2020-01-05,18.62,6.02,4.87,101.38,0.0,3.7687,3.17,30.4439168,30.9707264
2020-01-06,18.46,6.64,4.92,101.06,0.09,2.7878,5.11,30.4439168,30.9707264
